City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Monterey,US,2022-01-03 19:51:39,36.2505,-121.2516,52.27,1,72,2.84
294,Lamar,US,2022-01-03 19:51:39,33.6668,-95.5836,51.37,31,1,5.75
295,Kismayo,SO,2022-01-03 19:51:40,-0.3582,42.5454,78.91,84,11,13.58
296,Santiago Del Estero,AR,2022-01-03 19:49:44,-27.7951,-64.2615,108.14,19,0,9.66
297,Analipsis,GR,2022-01-03 19:51:40,35.3167,25.5667,57.11,72,1,6.49
298,Port Hardy,CA,2022-01-03 19:51:40,50.6996,-127.4199,35.6,93,90,4.61
299,Kigoma,TZ,2022-01-03 19:51:41,-4.8769,29.6267,75.25,75,97,2.13
300,Virarajendrapet,IN,2022-01-03 19:49:17,12.2,75.8,60.73,83,28,3.58
301,Toppenish,US,2022-01-03 19:51:41,46.3774,-120.3087,34.57,86,100,2.89
302,Isangel,VU,2022-01-03 19:51:41,-19.55,169.2667,78.91,94,90,2.3
303,Kaeo,NZ,2022-01-03 19:51:41,-35.1,173.7833,64.33,95,5,2.68
304,Aosta,IT,2022-01-03 19:51:42,45.7667,7.4167,33.73,83,71,4.41
305,Cockburn Town,TC,2022-01-03 19:51:42,21.4612,-71.1419,78.67,61,1,7.94
306,Parksepa,EE,2022-01-03 19:51:42,57.9062,26.9836,31.71,99,100,5.23
307,Manakara,MG,2022-01-03 19:51:42,-22.1333,48.0167,76.14,82,54,2.75
308,Nyaunglebin,MM,2022-01-03 19:51:43,17.95,96.7333,66.6,72,36,2.62
309,Rio Gallegos,AR,2022-01-03 19:51:25,-51.6226,-69.2181,53.65,58,75,12.66
310,Bethel,US,2022-01-03 19:51:43,41.3712,-73.414,30.49,68,90,1.01
311,Gurupa,BR,2022-01-03 19:51:43,-1.405,-51.64,80.96,83,100,2.51
312,Billings,US,2022-01-03 19:49:29,45.7833,-108.5007,38.97,41,75,0.0
313,Maiduguri,NG,2022-01-03 19:51:44,11.8464,13.1603,65.44,39,87,8.59
314,Bonnyville,CA,2022-01-03 19:51:44,54.2668,-110.735,-14.17,98,100,12.39
315,Piacabucu,BR,2022-01-03 19:51:44,-10.4056,-36.4344,80.74,71,100,12.57
316,Sitka,US,2022-01-03 19:51:04,57.0531,-135.33,24.69,50,75,12.66
317,Terney,RU,2022-01-03 19:52:45,45.0503,136.6092,3.16,65,32,13.89
318,Taywarah,AF,2022-01-03 19:52:45,33.35,64.4167,29.7,98,93,4.12
319,Mackenzie,CA,2022-01-03 19:52:45,55.2999,-123.1698,-12.78,58,90,18.41
320,Ribnitz-Damgarten,DE,2022-01-03 19:52:45,54.25,12.4667,47.1,88,82,19.53
321,Yasugi,JP,2022-01-03 19:52:46,35.4333,133.25,44.62,65,75,10.36
322,Katikati,NZ,2022-01-03 19:52:46,-37.55,175.9167,73.29,83,87,2.3
323,Xining,CN,2022-01-03 19:51:32,36.6167,101.7667,21.07,40,15,0.87
324,Ryotsu,JP,2022-01-03 19:52:46,38.0833,138.4333,37.02,93,97,16.75
325,Urmary,RU,2022-01-03 19:52:47,55.6789,47.944,3.18,100,74,4.7
326,Akhisar,TR,2022-01-03 19:52:47,38.9185,27.8401,44.17,66,62,1.12
327,Krasnoselkup,RU,2022-01-03 19:52:47,65.7,82.4667,4.5,95,100,14.2
328,Vincennes,FR,2022-01-03 19:52:47,48.85,2.4333,54.16,92,90,7.0
329,Abu Kamal,SY,2022-01-03 19:52:48,34.4506,40.9171,46.27,32,0,8.34
330,Leh,IN,2022-01-03 19:52:48,34.1667,77.5833,11.7,80,97,2.68
331,Berlevag,NO,2022-01-03 19:52:48,70.8578,29.0864,15.75,73,0,16.11
332,Praya,CV,2022-01-03 19:52:48,14.9215,-23.5087,77.54,61,0,13.8
333,Puerto Escondido,MX,2022-01-03 19:52:49,15.85,-97.0667,85.15,54,0,7.14
334,Roald,NO,2022-01-03 19:52:49,62.5833,6.1333,36.34,69,40,11.5
335,Ofunato,JP,2022-01-03 19:52:49,39.0717,141.7167,27.61,84,57,6.96
336,Mildura,AU,2022-01-03 19:49:59,-34.2,142.15,57.16,62,0,10.36
337,Arusha,TZ,2022-01-03 19:52:49,-3.3667,36.6833,69.06,79,48,3.51
338,Qovlar,AZ,2022-01-03 19:52:50,40.948,45.735,41.85,55,94,5.57
339,Maharajganj,IN,2022-01-03 19:52:50,27.1333,83.5667,53.15,60,0,4.76
340,Berbera,SO,2022-01-03 19:52:50,10.4396,45.0143,78.28,78,7,4.23
341,Kampot,KH,2022-01-03 19:52:51,10.6167,104.1833,73.45,74,92,5.35
342,Ribeira Grande,PT,2022-01-03 19:43:35,38.5167,-28.7,55.8,58,20,11.5
343,Sambava,MG,2022-01-03 19:52:51,-14.2667,50.1667,78.62,81,100,3.11
344,Hashtrud,IR,2022-01-03 19:52:51,37.4779,47.0508,13.75,96,46,2.77
345,Labuan,MY,2022-01-03 19:52:51,5.2767,115.2417,75.56,100,20,0.0
346,Pasni,PK,2022-01-03 19:52:52,25.2631,63.471,73.35,79,59,11.72
347,Torrevieja,ES,2022-01-03 19:52:52,37.9787,-0.6822,60.51,84,62,9.57
348,Burnie,AU,2022-01-03 19:52:52,-41.0667,145.9167,59.81,88,100,8.57
349,Bonavista,CA,2022-01-03 19:52:52,48.6499,-53.1147,31.12,69,100,24.65
350,Ketchikan,US,2022-01-03 19:50:47,55.3422,-131.6461,30.67,55,90,10.36
351,Lavrentiya,RU,2022-01-03 19:43:35,65.5833,-171.0,-1.61,99,32,3.44
352,Fuxin,CN,2022-01-03 19:52:53,42.0156,121.6589,11.75,54,0,1.83
353,Okhotsk,RU,2022-01-03 19:52:53,59.3833,143.3,-2.92,97,100,10.31
354,Hopewell,US,2022-01-03 19:52:53,37.3043,-77.2872,33.98,95,100,16.44
355,Gazanjyk,TM,2022-01-03 19:52:54,39.2446,55.5154,39.16,72,63,1.83
356,Karasjok,NO,2022-01-03 19:52:54,69.4719,25.5112,10.51,95,100,18.14
357,Itamaraca,BR,2022-01-03 19:52:54,-7.7478,-34.8256,84.88,69,20,9.6
358,Chabahar,IR,2022-01-03 19:52:54,25.2919,60.643,74.37,85,81,11.25
359,Nelson Bay,AU,2022-01-03 19:52:55,-32.7167,152.15,73.99,85,98,1.99
360,Kita,ML,2022-01-03 19:52:55,13.0349,-9.4895,77.61,15,100,4.59
361,La Rioja,ES,2022-01-03 19:52:55,42.25,-2.5,50.04,82,27,7.87
362,Santa Lucia,ES,2022-01-03 19:52:55,27.9117,-15.5407,60.12,56,20,11.5
363,Alvaraes,BR,2022-01-03 19:52:56,-3.2208,-64.8042,93.07,60,100,3.18
364,El Porvenir,HN,2022-01-03 19:53:56,13.7617,-87.3458,90.5,26,7,10.2
365,Sangar,RU,2022-01-03 19:53:56,63.9242,127.4739,-44.93,97,100,4.54
366,Bumba,CD,2022-01-03 19:53:56,2.1833,22.4667,74.46,77,100,1.88
367,Souillac,MU,2022-01-03 19:53:57,-20.5167,57.5167,79.18,78,40,9.22
368,Raga,SS,2022-01-03 19:53:57,8.4596,25.678,73.13,30,98,4.25
369,Batemans Bay,AU,2022-01-03 19:53:57,-35.7167,150.1833,70.2,93,55,2.42
370,Kruisfontein,ZA,2022-01-03 19:53:58,-34.0033,24.7314,65.88,94,100,4.05
371,Saint-Joseph,RE,2022-01-03 19:53:58,-21.3667,55.6167,75.58,79,77,7.45
372,Panzhihua,CN,2022-01-03 19:53:58,26.5851,101.7128,46.67,71,0,0.76
373,Boda,CF,2022-01-03 19:53:58,4.3189,17.4695,76.3,26,100,2.77
374,Barcelos,PT,2022-01-03 19:53:59,41.5388,-8.6151,58.28,83,96,11.56
375,Sakaiminato,JP,2022-01-03 19:53:59,35.55,133.2333,44.58,65,75,10.36
376,Padang,ID,2022-01-03 19:53:59,-0.9492,100.3543,76.1,88,49,3.91
377,Adrar,MR,2022-01-03 19:54:00,20.5022,-10.0711,66.76,20,18,10.4
378,Ndola,ZM,2022-01-03 19:54:00,-12.9587,28.6366,64.65,95,99,4.14
379,Panguna,PG,2022-01-03 19:54:00,-6.3164,155.4848,69.42,91,99,3.29
380,Crotone,IT,2022-01-03 19:54:00,39.0851,17.1178,50.94,81,21,3.47
381,Sola,VU,2022-01-03 19:54:01,-13.8833,167.55,82.8,74,100,10.56
382,Prince Rupert,CA,2022-01-03 19:54:01,54.3161,-130.3201,31.69,50,1,12.66
383,Madimba,TZ,2022-01-03 19:54:01,-10.4,40.3333,81.28,80,90,9.26
384,Kavaratti,IN,2022-01-03 19:54:01,10.5669,72.642,81.79,70,10,7.52
385,Shelburne,CA,2022-01-03 19:54:02,44.0787,-80.2041,21.76,72,42,8.19
386,Vestmanna,FO,2022-01-03 19:54:02,62.1564,-7.1664,32.92,86,90,58.7
387,Koungheul,SN,2022-01-03 19:54:02,13.9833,-14.8,80.17,13,90,7.7
388,Verkhniy Ufaley,RU,2022-01-03 19:54:03,56.0567,60.2306,2.19,92,94,11.86
389,Khandagayty,RU,2022-01-03 19:54:03,50.7333,92.05,-14.37,97,96,4.05
390,Mazagao,BR,2022-01-03 19:54:03,-0.115,-51.2894,82.45,87,99,2.55
391,Dunedin,NZ,2022-01-03 19:54:03,-45.8742,170.5036,62.42,64,100,2.15
392,Aklavik,CA,2022-01-03 19:54:04,68.2191,-135.0107,-23.8,76,40,3.44
393,Praia Da Vitoria,PT,2022-01-03 19:54:04,38.7333,-27.0667,55.76,82,20,11.52
394,Bandarbeyla,SO,2022-01-03 19:54:04,9.4942,50.8122,77.74,83,34,5.86
395,Ernei,RO,2022-01-03 19:54:04,46.605,24.6415,40.89,87,50,5.86
396,Zhezkazgan,KZ,2022-01-03 19:54:05,47.8043,67.7144,31.66,98,100,12.53
397,Coquimbo,CL,2022-01-03 19:49:13,-29.9533,-71.3436,67.73,72,20,14.97
398,Dali,CN,2022-01-03 19:54:05,25.7,100.1833,42.42,78,0,5.32
399,Pyinmana,MM,2022-01-03 19:54:05,19.7333,96.2167,63.63,70,0,2.86
400,Claremont,US,2022-01-03 19:54:06,34.0967,-117.7198,65.14,26,1,1.99
401,Arcachon,FR,2022-01-03 19:54:06,44.5875,-1.0519,55.72,93,100,4.61
402,Cidreira,BR,2022-01-03 19:54:06,-30.1811,-50.2056,78.89,81,3,14.34
403,Dalbandin,PK,2022-01-03 19:54:06,28.8947,64.4101,55.09,84,84,7.2
404,Calama,CL,2022-01-03 19:54:07,-22.4667,-68.9333,77.49,13,0,27.63
405,Lompoc,US,2022-01-03 19:54:07,34.6391,-120.4579,63.12,63,1,0.0
406,Pitimbu,BR,2022-01-03 19:54:07,-7.4706,-34.8086,84.79,68,19,11.21
407,Porto Seguro,BR,2022-01-03 19:54:08,-16.4497,-39.0647,82.92,74,20,14.97
408,Bambanglipuro,ID,2022-01-03 19:54:08,-7.95,110.2833,53.6,78,100,3.31
409,Wewak,PG,2022-01-03 19:54:08,-3.5534,143.6268,78.66,85,98,11.34
410,Tigre,AR,2022-01-03 19:54:08,-34.426,-58.5796,101.26,39,20,11.5
411,Koslan,RU,2022-01-03 19:54:09,63.4564,48.8989,0.41,98,93,4.68
412,Valle De Allende,MX,2022-01-03 19:55:09,26.9333,-105.4,63.54,21,20,7.67
413,Lenoir City,US,2022-01-03 19:52:30,35.7973,-84.256,35.85,88,93,1.01
414,Saint Augustine,US,2022-01-03 19:54:30,29.8947,-81.3145,64.09,56,1,13.8
415,Dryden,CA,2022-01-03 19:55:09,49.7833,-92.7503,3.49,72,20,5.75
416,Port Pirie,AU,2022-01-03 19:55:09,-33.1833,138.0167,60.89,70,0,8.93
417,Sorong,ID,2022-01-03 19:55:10,-0.8833,131.25,79.47,83,100,7.54
418,Coihaique,CL,2022-01-03 19:51:01,-45.5752,-72.0662,54.21,71,90,8.05
419,Shebunino,RU,2022-01-03 19:55:10,46.4339,141.8603,16.11,89,100,30.15
420,Constitucion,CL,2022-01-03 19:55:10,-35.3333,-72.4167,68.23,72,21,12.84
421,Dariba,IN,2022-01-03 19:55:11,24.95,74.1333,58.87,61,40,1.19
422,Jaipur,IN,2022-01-03 19:52:19,26.9167,75.8167,54.72,76,20,1.14
423,Hervey Bay,AU,2022-01-03 19:55:11,-25.2986,152.8535,77.04,86,0,5.01
424,Saldanha,ZA,2022-01-03 19:55:11,-33.0117,17.9442,64.45,79,100,23.49
425,Bichena,ET,2022-01-03 19:55:11,10.45,38.2,58.17,53,98,5.1
426,Elko,US,2022-01-03 19:55:12,41.0002,-115.5012,30.06,59,100,1.99
427,Sunnyside,US,2022-01-03 19:55:12,46.3237,-120.0087,34.56,86,75,0.0
428,Itarema,BR,2022-01-03 19:55:12,-2.9248,-39.9167,82.31,73,39,16.13
429,Abonnema,NG,2022-01-03 19:55:13,4.7084,6.7931,81.45,74,83,7.92
430,Hamilton,US,2022-01-03 19:55:13,39.1834,-84.5333,35.08,59,0,1.99
431,Bereda,ES,2022-01-03 19:55:13,43.2686,-7.5406,58.91,79,99,11.88
432,Sinazongwe,ZM,2022-01-03 19:55:13,-17.2614,27.4618,75.63,82,99,8.12
433,Sibu,MY,2022-01-03 19:55:14,2.3,111.8167,77.31,94,40,0.0
434,Honningsvag,NO,2022-01-03 19:55:14,70.9821,25.9704,22.32,71,100,30.04
435,Leo,BF,2022-01-03 19:55:14,11.1,-2.1,75.96,17,100,8.63
436,Huilong,CN,2022-01-03 19:55:14,31.8111,121.655,47.03,85,0,7.16
437,Ontario,US,2022-01-03 19:51:20,34.0633,-117.6509,65.7,28,20,1.99
438,Storforshei,NO,2022-01-03 19:55:15,66.4043,14.5233,28.18,59,40,17.27
439,Palaia Fokaia,GR,2022-01-03 19:55:15,37.72,23.9463,59.76,77,6,6.26
440,Anito,PH,2022-01-03 19:55:15,12.4497,125.2886,75.83,85,100,12.39
441,Petlawad,IN,2022-01-03 19:55:16,23.0,74.8,64.42,62,5,7.47
442,Angoche,MZ,2022-01-03 19:55:16,-16.2325,39.9086,79.92,83,100,4.23
443,Rapid Valley,US,2022-01-03 19:55:16,44.0625,-103.1463,48.33,48,1,3.0
444,Santa Cruz De La Palma,ES,2022-01-03 19:55:16,28.6835,-17.7642,66.34,68,20,3.44
445,Mocuba,MZ,2022-01-03 19:55:17,-16.8392,36.9856,73.87,98,100,3.71
446,Namatanai,PG,2022-01-03 19:55:17,-3.6667,152.4333,77.32,87,100,12.19
447,Sayyan,YE,2022-01-03 19:55:17,15.1718,44.3244,55.53,72,91,3.8
448,Nanakuli,US,2022-01-03 19:55:17,21.3906,-158.1547,71.55,91,90,16.11
449,Makakilo City,US,2022-01-03 19:55:18,21.3469,-158.0858,70.12,90,90,16.11
450,Krivosheino,RU,2022-01-03 19:55:18,57.3431,83.9261,11.07,95,99,7.38
451,Nanchang,CN,2022-01-03 19:55:18,28.6833,115.8833,54.36,50,95,4.83
452,Bogalusa,US,2022-01-03 19:55:18,30.791,-89.8487,51.75,50,1,9.22
453,Santa Cruz,BO,2022-01-03 19:54:57,-17.8,-63.1667,89.65,62,40,20.71
454,Tomatlan,MX,2022-01-03 19:55:19,19.9333,-105.25,90.54,41,0,9.44
455,Fort Nelson,CA,2022-01-03 19:55:19,58.8053,-122.7002,-24.21,62,90,12.66
456,Road Town,VG,2022-01-03 19:52:42,18.4167,-64.6167,84.24,61,20,9.22
457,Ancud,CL,2022-01-03 19:56:19,-41.8697,-73.8203,66.42,70,95,14.5
458,Marawi,PH,2022-01-03 19:56:20,7.9986,124.2928,65.64,97,100,1.68
459,Marrakesh,MA,2022-01-03 19:56:02,31.6315,-8.0083,60.87,33,0,1.14
460,Areosa,PT,2022-01-03 19:56:20,41.7178,-8.8571,59.32,88,81,17.81
461,Akyab,MM,2022-01-03 19:56:20,20.15,92.9,65.19,80,0,8.23
462,Kyabram,AU,2022-01-03 19:56:20,-36.3167,145.05,58.51,78,0,10.8
463,Westport,US,2022-01-03 19:56:21,41.1415,-73.3579,32.32,59,100,3.0
464,Songjianghe,CN,2022-01-03 19:56:21,42.1859,127.479,-3.32,98,13,4.47
465,Pangnirtung,CA,2022-01-03 19:56:21,66.1451,-65.7125,21.2,53,90,14.97
466,Taoudenni,ML,2022-01-03 19:56:21,22.6783,-3.9836,69.17,21,0,10.29
467,Puerto Quijarro,BO,2022-01-03 19:56:22,-17.7833,-57.7667,96.94,37,47,6.17
468,Aller,ES,2022-01-03 19:56:22,43.1187,-5.5839,50.04,84,100,9.51
469,Lahat,ID,2022-01-03 19:56:22,-3.8,103.5333,70.79,96,89,2.71
470,Kalmunai,LK,2022-01-03 19:56:23,7.4167,81.8167,75.34,91,65,7.47
471,Ambilobe,MG,2022-01-03 19:56:23,-13.2,49.05,76.39,92,100,2.84
472,Mazeikiai,LT,2022-01-03 19:56:23,56.3167,22.3333,38.52,98,100,10.22
473,Kakamega,KE,2022-01-03 19:56:23,0.2842,34.7523,68.52,63,25,4.23
474,Pacifica,US,2022-01-03 19:54:31,37.6138,-122.4869,56.61,81,75,4.0
475,Korla,CN,2022-01-03 19:56:24,41.7597,86.1469,19.33,74,11,4.65
476,Mount Isa,AU,2022-01-03 19:56:24,-20.7333,139.5,74.97,94,100,1.14
477,Burgeo,CA,2022-01-03 19:56:25,47.6167,-57.6152,22.37,72,81,21.36
478,Yermakovskoye,RU,2022-01-03 19:56:25,53.2831,92.4003,3.74,93,27,2.71
479,Banjar,ID,2022-01-03 19:56:25,-8.19,114.9675,78.66,88,100,4.52
480,Sur,OM,2022-01-03 19:56:26,22.5667,59.5289,75.58,74,98,14.65
481,Evensk,RU,2022-01-03 19:56:26,61.95,159.2333,29.43,96,100,11.05
482,Whitehorse,CA,2022-01-03 19:56:26,60.7161,-135.0538,-17.63,68,90,8.01
483,Mandera,KE,2022-01-03 19:56:26,3.9366,41.867,85.46,36,18,2.21
484,Corralillo,CU,2022-01-03 19:56:27,22.9819,-80.5856,82.31,52,0,9.78
485,Nerchinsk,RU,2022-01-03 19:56:27,51.9833,116.5833,-24.68,100,30,0.67
486,Ukhta,RU,2022-01-03 19:56:27,63.5671,53.6835,4.77,97,100,2.08
487,Hit,IQ,2022-01-03 19:56:27,33.6416,42.8251,47.3,36,0,9.1
488,Atascocita,US,2022-01-03 19:56:28,29.9988,-95.1766,54.21,37,1,4.0
489,Houston,US,2022-01-03 19:56:27,29.7633,-95.3633,54.34,37,1,4.0
490,Bintulu,MY,2022-01-03 19:56:28,3.1667,113.0333,75.61,88,20,5.01
491,Uri,IN,2022-01-03 19:56:28,34.0833,74.0333,40.53,95,100,5.35
492,Izhma,RU,2022-01-03 19:56:29,65.0083,53.9113,2.05,96,100,5.7
493,Fortuna,US,2022-01-03 19:56:29,40.5982,-124.1573,52.93,94,20,3.0
494,Port Hedland,AU,2022-01-03 19:56:29,-20.3167,118.5667,82.45,83,96,8.05
495,Kahului,US,2022-01-03 19:56:29,20.8947,-156.47,77.97,84,100,9.57
496,Yonago,JP,2022-01-03 19:56:30,35.4333,133.3333,44.53,65,75,10.36
497,Tadine,NC,2022-01-03 19:56:30,-21.55,167.8833,79.79,77,100,15.39
498,Severobaykalsk,RU,2022-01-03 19:56:30,55.65,109.3167,8.96,94,93,4.85
499,Mosquera,CO,2022-01-03 19:57:18,4.7059,-74.2302,71.69,24,20,6.91
500,Naldurg,IN,2022-01-03 19:57:31,17.8167,76.3,69.31,51,30,6.87
501,Hambantota,LK,2022-01-03 19:57:31,6.1241,81.1185,77.05,79,41,15.61
502,Peterhead,GB,2022-01-03 19:57:31,57.5058,-1.7981,34.45,70,37,22.93
503,Xam Nua,LA,2022-01-03 19:57:31,20.4197,104.0439,52.41,99,37,2.48
504,Shingu,JP,2022-01-03 19:57:32,33.7333,135.9833,45.91,57,0,13.71
505,College,US,2022-01-03 19:57:32,64.8569,-147.8028,-31.02,68,1,0.0
506,Lugo,ES,2022-01-03 19:57:32,43.0,-7.5,56.77,79,97,1.99
507,Santa Paula,US,2022-01-03 19:57:32,34.3542,-119.0593,66.67,34,20,1.99
508,Starobesheve,UA,2022-01-03 19:57:33,47.7504,38.0305,36.5,99,100,14.14
509,Madang,PG,2022-01-03 19:57:33,-5.2246,145.7966,75.22,90,98,6.96
510,Datong,CN,2022-01-03 19:57:33,40.0936,113.2914,19.31,42,0,1.3
511,Flin Flon,CA,2022-01-03 19:57:33,54.7682,-101.865,-16.76,69,40,4.61
512,Asfi,MA,2022-01-03 19:57:34,32.2994,-9.2372,60.42,68,5,3.89
513,Wurzen,DE,2022-01-03 19:57:34,51.3667,12.7333,48.65,81,100,15.3
514,Pochutla,MX,2022-01-03 19:57:34,15.7432,-96.4661,85.82,47,0,9.86
515,Solnechnyy,RU,2022-01-03 19:57:34,50.7214,136.6319,-18.24,97,90,2.91
516,Yandyki,RU,2022-01-03 19:57:35,45.7691,47.1258,29.34,55,100,10.56
517,Bermeo,ES,2022-01-03 19:53:49,43.4209,-2.7215,68.2,63,100,16.93
518,Paamiut,GL,2022-01-03 19:57:35,61.994,-49.6678,36.37,66,100,22.28
519,Krasyliv,UA,2022-01-03 19:57:35,49.6519,26.9725,40.33,96,100,16.02
520,Maltahohe,NA,2022-01-03 19:57:36,-24.8333,16.9833,71.49,22,0,13.49
521,Luba,GQ,2022-01-03 19:57:36,3.4568,8.5547,76.89,82,98,6.85
522,Buraydah,SA,2022-01-03 19:57:36,26.326,43.975,52.25,54,36,4.0
523,Port-Gentil,GA,2022-01-03 19:57:36,-0.7193,8.7815,80.56,83,40,8.05
524,Cairns,AU,2022-01-03 19:57:37,-16.9167,145.7667,81.07,94,100,0.0
525,Balykshi,KZ,2022-01-03 19:57:37,47.0667,51.8667,21.2,86,75,6.71
526,Ambon,ID,2022-01-03 19:57:37,-3.6954,128.1814,77.14,94,40,4.61
527,Stornoway,GB,2022-01-03 19:57:37,58.2093,-6.3865,35.56,87,40,4.0
528,Jiquilisco,SV,2022-01-03 19:57:38,13.3167,-88.5833,87.78,52,7,9.64
529,Ostersund,SE,2022-01-03 19:57:38,63.1792,14.6357,26.62,100,90,4.61
530,Kas,TR,2022-01-03 19:57:38,36.2018,29.6377,55.92,59,14,6.53
531,Mombetsu,JP,2022-01-03 19:57:38,44.3525,143.3525,16.86,76,83,23.82
532,Ewa Beach,US,2022-01-03 19:57:39,21.3156,-158.0072,71.55,90,90,16.11
533,Ucluelet,CA,2022-01-03 19:57:39,48.9329,-125.5528,37.09,91,100,3.0
534,Broken Hill,AU,2022-01-03 19:57:39,-31.95,141.4333,62.31,51,0,17.27
535,Hazorasp,UZ,2022-01-03 19:57:40,41.3194,61.0742,31.84,95,100,13.51
536,Jalu,LY,2022-01-03 19:57:40,29.0331,21.5482,57.97,69,0,0.49
537,Verkhoyansk,RU,2022-01-03 19:57:40,67.5447,133.385,-38.65,98,100,2.04
538,Belmonte,BR,2022-01-03 19:57:40,-15.8631,-38.8828,82.9,74,100,6.98
539,Wattegama,LK,2022-01-03 19:57:41,6.7989,81.4808,71.98,90,56,4.83
540,Sabzevar,IR,2022-01-03 19:57:41,36.2126,57.6819,42.08,100,90,0.0
541,Boyolangu,ID,2022-01-03 19:57:41,-8.1181,111.8935,75.52,85,100,2.95
